Timestamp,Stylus Position X,Stylus Position Y,Stylus Position Z,Unity Stylus Position X,Unity Stylus Position Y,Unity Stylus Position Z,Joint angle 0,Joint angle 1,Joint angle 2,Gimbal angle 0,Gimbal angle 1,Gimbal angle 2,Is Assisting
6.39E+17,-30.73694801,9.402581215,-2.633250475,-0.03072064,0.009340869,-0.002721205,-0.1833947,0.801364303,0.604302704,-1.273147464,0.780654311,2.048056126,FALSE
6.39E+17,-30.62586212,10.14754963,-2.852666378,-0.0307154,0.01003459,-0.002749422,-0.182983503,0.807076633,0.607155144,-1.276982546,0.783211052,2.042942524,FALSE
6.39E+17,-29.42479134,11.76404381,-4.062846661,-0.02961635,0.01146765,-0.003773362,-0.177226722,0.823397696,0.608785093,-1.268033981,0.785767794,2.040385962,FALSE
6.39E+17,-26.87921333,13.65497303,-5.577968121,-0.02718032,0.01347395,-0.005422082,-0.163657159,0.843799055,0.609600067,-1.236074686,0.780654311,2.044220924,FALSE
6.39E+17,-23.88145065,15.42533875,-5.449347973,-0.02443403,0.01511677,-0.005416565,-0.145564407,0.856447875,0.618157268,-1.196445346,0.770427406,2.051891088,FALSE
6.39E+17,-21.25779915,16.82772446,-5.673294067,-0.02153553,0.01662348,-0.005631472,-0.129938856,0.867872596,0.623454571,-1.160650969,0.770427406,2.050612926,FALSE
6.39E+17,-19.10790825,17.98300743,-4.891245365,-0.01942788,0.01775257,-0.005065829,-0.116369285,0.872768939,0.632826805,-1.131248474,0.770427406,2.050612926,FALSE
6.39E+17,-16.75136566,19.64720535,-3.986869812,-0.01695381,0.01951247,-0.004010606,-0.101566128,0.880113423,0.645866334,-1.119743109,0.775540888,2.048056126,FALSE
6.39E+17,-13.80924511,21.33700943,-4.114325523,-0.01415757,0.02103272,-0.004019045,-0.083884574,0.89235419,0.654016078,-1.112072945,0.780654311,2.050612926,FALSE
6.39E+17,-11.35659981,22.58189583,-4.217159748,-0.01162952,0.02241392,-0.004194103,-0.069081411,0.901330769,0.660128355,-1.100567579,0.77937597,2.053169489,FALSE
6.39E+17,-9.746445656,23.65551186,-3.941651106,-0.01001428,0.02342047,-0.004000131,-0.05921264,0.907043159,0.667463124,-1.083948851,0.77937597,2.054447889,FALSE
6.39E+17,-8.4087286,25.16962433,-3.579249382,-0.008542157,0.02493378,-0.003626261,-0.050988663,0.914795697,0.67805779,-1.071165085,0.780654311,2.054447889,FALSE
6.39E+17,-7.041207314,26.8460083,-3.800332785,-0.007250112,0.02654622,-0.003674652,-0.042764686,0.926220417,0.687022507,-1.064773202,0.783211052,2.051891088,FALSE
6.39E+17,-4.872543812,28.82540131,-3.820265293,-0.00520977,0.02852205,-0.003863341,-0.02960632,0.938461244,0.698839605,-1.06093812,0.781932712,2.053169489,FALSE
6.39E+17,-2.100787163,31.08704376,-3.554672003,-0.002371384,0.03084992,-0.003589956,-0.012747166,0.950702012,0.7139166,-1.058381438,0.77937597,2.054447889,FALSE
6.39E+17,0,32.64177322,-3.451826096,-0.000203532,0.03251199,-0.003359072,0,0.959270597,0.724103808,-1.071165085,0.781932712,2.053169489,FALSE
6.39E+17,0.609845817,33.7482605,-3.56274581,0.00054198,0.03357766,-0.003594477,0.00370079,0.966207027,0.730623603,-1.085227132,0.783211052,2.051891088,FALSE
6.39E+17,0.272133172,34.70441437,-2.899096251,0.000408001,0.0346312,-0.00297969,0.001644796,0.968247175,0.739588261,-1.085227132,0.783211052,2.053169489,FALSE
6.39E+17,-0.478291124,35.43402481,-2.184394121,-0.000478062,0.0353602,-0.002264139,-0.002878392,0.968655169,0.747330546,-1.109516144,0.784489453,2.050612926,FALSE
6.39E+17,-0.272980809,35.82785034,-2.383749962,-0.000341329,0.03572948,-0.002333824,-0.001644796,0.971919417,0.748960495,-1.136361957,0.787046194,2.049334526,FALSE
6.39E+17,0.816299975,36.12714005,-2.920453787,0.000680622,0.03606617,-0.002829707,0.004934387,0.976407707,0.748552978,-1.156815886,0.788324535,2.049334526,FALSE
6.39E+17,1.562851787,36.24887466,-3.10624361,0.001562852,0.03624888,-0.003106244,0.009457574,0.978039801,0.748552978,-1.165764451,0.785767794,2.050612926,FALSE
6.39E+17,1.632868171,36.29906082,-2.89730978,0.00163203,0.03629247,-0.00298219,0.009868774,0.977223754,0.749775469,-1.170877934,0.784489453,2.050612926,FALSE
6.39E+17,1.635611534,36.55867004,-2.61932373,0.00163522,0.03652154,-0.002658991,0.009868774,0.977223754,0.75262785,-1.175991416,0.784489453,2.050612926,FALSE
6.39E+17,1.569711208,36.7818222,-2.38098073,0.001569337,0.03674459,-0.002420557,0.009457574,0.977223754,0.755072773,-1.181104898,0.787046194,2.049334526,FALSE
6.39E+17,1.571580529,36.96822357,-2.183327675,0.001571581,0.03696822,-0.002183328,0.009457574,0.977223754,0.757110178,-1.18366158,0.787046194,2.049334526,FALSE
6.39E+17,1.569765806,37.22516632,-2.375203848,0.001570193,0.03719483,-0.002330035,0.009457574,0.979671896,0.757925153,-1.18366158,0.788324535,2.048056126,FALSE
